Emp_ID,Age,Age_Group,Attrition,Department,Education_Field,Employee_Count,Gender,Job_Role,Job_Satisfaction,Marital_Status,Monthly_Income,Salary_Slab,Separation_Reason,Years_At_Company,State
E2202,36,30-39,No,Accounts,Commerce,1,Male,Accountant,2,Divorced,37280,30001-40k,,11,Madhya Pradesh
E2203,28,20-29,No,Manufacturing,Technical,1,Male,Production Worker,2,Divorced,49589,40001-50k,,2,Telangana
E2204,30,30-39,No,Accounts,Science,1,Male,Finance Analyst,3,Married,47000,40001-50k,,17,Haryana
E2205,29,20-29,Yes,Marketing,Science,1,Male,Marketing Manager,1,Married,8085,7k-10k,Retirement,6,Gujarat
E2206,44,40-49,No,Accounts,Management,1,Male,Accountant,1,Single,11292,10001-20k,,32,West Bengal
E2207,50,50-59,No,HR,Technical,1,Male,HR Manager,2,Married,22600,20001-30k,,5,West Bengal
E2208,39,30-39,No,Marketing,Technical,1,Male,Marketing Manager,4,Married,7374,7k-10k,,17,Gujarat
E2209,52,50-59,No,HR,Technical,1,Male,HR Manager,1,Divorced,10785,10001-20k,,21,Uttar Pradesh
E2210,51,50-59,No,Manufacturing,Arts,1,Female,Production Worker,3,Single,9148,7k-10k,,8,Maharashtra
E2211,56,50-59,Yes,Marketing,Arts,1,Male,Marketing Manager,4,Single,48596,40001-50k,Retirement,34,Haryana
E2212,39,30-39,No,Manufacturing,Management,1,Male,Production Worker,4,Married,14650,10001-20k,,22,Haryana
E2213,38,30-39,Yes,Manufacturing,Technical,1,Male,Production Worker,4,Divorced,11493,10001-20k,Resignation,11,Gujarat
E2214,35,30-39,No,Accounts,Technical,1,Male,Accountant,4,Divorced,7045,7k-10k,,23,Karnataka
E2215,52,50-59,No,HR,Science,1,Male,HR Executive,1,Divorced,33825,30001-40k,,8,Gujarat
E2216,45,40-49,No,Manufacturing,Science,1,Male,Plant Manager,2,Divorced,17913,10001-20k,,12,Uttar Pradesh
E2217,56,50-59,No,HR,Management,1,Female,HR Manager,4,Married,16905,10001-20k,,16,Uttar Pradesh
E2218,55,50-59,No,HR,Technical,1,Female,HR Executive,3,Divorced,18629,10001-20k,,6,Madhya Pradesh
E2219,24,20-29,No,Marketing,Management,1,Female,Marketing Analyst,3,Single,21332,20001-30k,,16,Haryana
E2220,58,50-59,Yes,Research,Science,1,Male,Research Associate,2,Single,7404,7k-10k,Resignation,23,Delhi
E2221,47,40-49,No,Accounts,Science,1,Male,Accountant,1,Married,11432,10001-20k,,1,Karnataka
E2222,44,40-49,No,Manufacturing,Arts,1,Male,Plant Manager,2,Divorced,19438,10001-20k,,34,Maharashtra
E2223,36,30-39,No,HR,Management,1,Female,HR Executive,4,Divorced,33570,30001-40k,,27,West Bengal
E2224,25,20-29,No,Logistics,Management,1,Male,Logistics Executive,1,Divorced,13103,10001-20k,,18,Haryana
E2225,50,50-59,No,Research,Technical,1,Male,Research Associate,1,Divorced,22900,20001-30k,,32,Madhya Pradesh
E2226,43,40-49,No,Manufacturing,Technical,1,Female,Production Worker,4,Married,17036,10001-20k,,20,Gujarat
E2227,46,40-49,Yes,Logistics,Arts,1,Female,Logistics Executive,3,Divorced,15860,10001-20k,Resignation,9,Uttar Pradesh
E2228,34,30-39,No,Accounts,Commerce,1,Male,Finance Analyst,4,Married,8118,7k-10k,,8,Gujarat
E2229,39,30-39,No,Accounts,Commerce,1,Male,Finance Analyst,2,Divorced,10702,10001-20k,,5,Gujarat
E2230,54,50-59,No,HR,Commerce,1,Male,HR Manager,4,Divorced,7955,7k-10k,,34,Uttar Pradesh
E2231,37,30-39,No,HR,Management,1,Male,HR Manager,3,Single,13453,10001-20k,,17,West Bengal
E2232,23,20-29,Yes,Manufacturing,Management,1,Female,Plant Manager,4,Married,19794,10001-20k,Retirement,18,Karnataka
E2233,56,50-59,No,Marketing,Science,1,Male,Marketing Analyst,2,Single,15988,10001-20k,,4,Uttar Pradesh
E2234,55,50-59,No,Research,Management,1,Male,Research Scientist,2,Married,16218,10001-20k,,24,Telangana
E2235,51,50-59,Yes,Manufacturing,Management,1,Female,Production Worker,3,Divorced,14937,10001-20k,Layoff,10,Maharashtra
E2236,34,30-39,Yes,Research,Management,1,Male,Research Scientist,2,Divorced,9977,7k-10k,Retirement,9,Maharashtra
E2237,34,30-39,No,HR,Arts,1,Male,HR Manager,2,Married,8350,7k-10k,,16,West Bengal
E2238,39,30-39,No,Accounts,Management,1,Female,Finance Analyst,4,Single,8268,7k-10k,,25,Karnataka
E2239,53,50-59,No,HR,Technical,1,Female,HR Manager,1,Married,18973,10001-20k,,30,Uttar Pradesh
E2240,53,50-59,No,Accounts,Technical,1,Male,Accountant,2,Married,23756,20001-30k,,31,Karnataka
E2241,56,50-59,No,Manufacturing,Science,1,Female,Plant Manager,2,Divorced,27764,20001-30k,,20,Karnataka
E2242,50,50-59,No,Accounts,Arts,1,Female,Accountant,3,Single,8543,7k-10k,,17,Uttar Pradesh
E2243,50,50-59,No,HR,Technical,1,Male,HR Manager,3,Married,47385,40001-50k,,17,Haryana
E2244,37,30-39,No,Sales,Arts,1,Female,Sales Manager,4,Single,22032,20001-30k,,0,Haryana
E2245,31,30-39,No,Research,Arts,1,Male,Research Scientist,4,Single,18325,10001-20k,,13,Telangana
E2246,51,50-59,No,Logistics,Science,1,Male,Logistics Executive,2,Married,18885,10001-20k,,7,Karnataka
E2247,46,40-49,Yes,Accounts,Arts,1,Male,Accountant,1,Single,16796,10001-20k,Retirement,1,Uttar Pradesh
E2248,41,40-49,No,Accounts,Management,1,Male,Finance Analyst,1,Divorced,39863,30001-40k,,14,Gujarat
E2249,26,20-29,No,Sales,Arts,1,Female,Sales Manager,4,Divorced,8159,7k-10k,,33,Uttar Pradesh
E2250,22,20-29,No,Manufacturing,Science,1,Male,Production Worker,3,Divorced,39117,30001-40k,,0,Haryana
E2251,51,50-59,No,Manufacturing,Science,1,Male,Production Worker,2,Divorced,27753,20001-30k,,20,Gujarat
E2252,24,20-29,No,Manufacturing,Science,1,Male,Plant Manager,2,Single,27325,20001-30k,,0,Tamil Nadu
E2253,35,30-39,No,Logistics,Technical,1,Male,Supply Chain Manager,1,Divorced,14021,10001-20k,,31,Maharashtra
E2254,51,50-59,Yes,Marketing,Management,1,Female,Marketing Analyst,4,Married,13168,10001-20k,Resignation,19,Gujarat
E2255,25,20-29,No,Sales,Technical,1,Female,Sales Manager,1,Divorced,18197,10001-20k,,29,Gujarat
E2256,39,30-39,No,Logistics,Commerce,1,Female,Logistics Executive,1,Married,14175,10001-20k,,6,Delhi
E2257,58,50-59,No,Sales,Management,1,Male,Sales Manager,4,Married,20071,20001-30k,,21,Delhi
E2258,46,40-49,Yes,Accounts,Arts,1,Female,Finance Analyst,3,Divorced,7335,7k-10k,Termination,9,West Bengal
E2259,22,20-29,No,Research,Science,1,Female,Research Associate,2,Divorced,15041,10001-20k,,7,Uttar Pradesh
E2260,36,30-39,No,Sales,Commerce,1,Male,Sales Executive,3,Single,14791,10001-20k,,26,Delhi
E2261,30,30-39,No,Marketing,Management,1,Female,Marketing Manager,4,Married,47058,40001-50k,,9,Telangana
E2262,36,30-39,No,HR,Technical,1,Male,HR Executive,4,Divorced,13701,10001-20k,,13,Uttar Pradesh
E2263,45,40-49,No,Logistics,Science,1,Female,Supply Chain Manager,2,Single,10153,10001-20k,,10,West Bengal
E2264,25,20-29,No,Sales,Technical,1,Female,Sales Executive,3,Divorced,9155,7k-10k,,5,Telangana
E2265,33,30-39,No,Sales,Management,1,Female,Sales Executive,2,Divorced,14723,10001-20k,,20,Gujarat
E2266,58,50-59,No,Marketing,Management,1,Female,Marketing Analyst,1,Divorced,35223,30001-40k,,32,Maharashtra
E2267,58,50-59,Yes,Research,Commerce,1,Male,Research Associate,1,Married,40575,40001-50k,Resignation,18,Karnataka
E2268,27,20-29,No,Sales,Arts,1,Male,Sales Manager,1,Divorced,18721,10001-20k,,23,Karnataka
E2269,45,40-49,No,Sales,Technical,1,Female,Sales Manager,3,Single,28661,20001-30k,,17,Karnataka
E2270,32,30-39,No,Research,Commerce,1,Male,Research Associate,1,Divorced,16565,10001-20k,,34,Tamil Nadu
E2271,34,30-39,Yes,Marketing,Science,1,Female,Marketing Manager,2,Divorced,43432,40001-50k,Termination,18,Madhya Pradesh
E2272,55,50-59,No,Logistics,Arts,1,Female,Supply Chain Manager,3,Single,38147,30001-40k,,23,Karnataka
E2273,46,40-49,No,Logistics,Commerce,1,Female,Supply Chain Manager,2,Single,36114,30001-40k,,33,Karnataka
E2274,28,20-29,Yes,Sales,Technical,1,Female,Sales Manager,4,Married,13030,10001-20k,Layoff,21,Uttar Pradesh
E2275,25,20-29,Yes,Research,Management,1,Female,Research Scientist,3,Married,12001,10001-20k,Layoff,3,Haryana
E2276,29,20-29,Yes,Sales,Science,1,Female,Sales Manager,2,Married,16117,10001-20k,Better Opportunity,9,Haryana
E2277,41,40-49,No,Manufacturing,Technical,1,Male,Production Worker,2,Married,9854,7k-10k,,1,Telangana
E2278,50,50-59,Yes,HR,Arts,1,Male,HR Manager,3,Single,10193,10001-20k,Better Opportunity,7,Karnataka
E2279,31,30-39,Yes,Logistics,Arts,1,Female,Logistics Executive,4,Divorced,17393,10001-20k,Better Opportunity,32,Madhya Pradesh
E2280,55,50-59,No,Manufacturing,Management,1,Male,Plant Manager,3,Divorced,9966,7k-10k,,27,Uttar Pradesh
E2281,47,40-49,No,Accounts,Management,1,Female,Accountant,1,Divorced,10728,10001-20k,,9,Maharashtra
E2282,24,20-29,Yes,HR,Science,1,Male,HR Manager,1,Married,44304,40001-50k,Layoff,0,Gujarat
E2283,27,20-29,Yes,Sales,Science,1,Male,Sales Manager,4,Single,19083,10001-20k,Resignation,33,Maharashtra
E2284,26,20-29,Yes,Marketing,Management,1,Male,Marketing Manager,2,Single,15415,10001-20k,Resignation,2,Haryana
E2285,26,20-29,No,Logistics,Management,1,Female,Logistics Executive,2,Single,7947,7k-10k,,8,West Bengal
E2286,44,40-49,No,Accounts,Arts,1,Male,Finance Analyst,2,Divorced,8850,7k-10k,,4,Madhya Pradesh
E2287,30,30-39,Yes,HR,Management,1,Female,HR Executive,3,Married,12005,10001-20k,Resignation,9,Karnataka
E2288,56,50-59,Yes,Logistics,Commerce,1,Female,Logistics Executive,3,Single,15429,10001-20k,Retirement,11,Tamil Nadu
E2289,41,40-49,No,Research,Technical,1,Female,Research Scientist,4,Married,28414,20001-30k,,17,Karnataka
E2290,56,50-59,No,Marketing,Management,1,Male,Marketing Manager,1,Single,13472,10001-20k,,20,Gujarat
E2291,39,30-39,No,HR,Science,1,Male,HR Manager,2,Married,26439,20001-30k,,20,Karnataka
E2292,38,30-39,No,Research,Commerce,1,Male,Research Associate,1,Single,13669,10001-20k,,0,Delhi
E2293,45,40-49,No,Manufacturing,Science,1,Female,Production Worker,3,Married,15144,10001-20k,,2,Uttar Pradesh
E2294,24,20-29,No,Sales,Commerce,1,Female,Sales Manager,3,Single,19696,10001-20k,,4,Gujarat
E2295,53,50-59,No,Research,Management,1,Male,Research Scientist,3,Single,43973,40001-50k,,24,Telangana
E2296,56,50-59,No,HR,Technical,1,Female,HR Manager,1,Married,8670,7k-10k,,7,Delhi
E2297,59,50-59,No,HR,Science,1,Male,HR Executive,4,Married,11453,10001-20k,,16,Karnataka
E2298,34,30-39,Yes,Manufacturing,Commerce,1,Male,Production Worker,4,Divorced,12487,10001-20k,Better Opportunity,8,Gujarat
E2299,46,40-49,No,Sales,Arts,1,Male,Sales Manager,3,Married,13089,10001-20k,,31,Uttar Pradesh
E2300,30,30-39,Yes,Research,Management,1,Male,Research Scientist,2,Single,9189,7k-10k,Resignation,5,Delhi
E2301,25,20-29,No,Research,Technical,1,Female,Research Associate,1,Single,16585,10001-20k,,20,Maharashtra
E2302,35,30-39,No,Sales,Management,1,Male,Sales Manager,3,Married,8919,7k-10k,,6,Karnataka
E2303,58,50-59,No,Research,Arts,1,Male,Research Scientist,1,Divorced,36400,30001-40k,,6,Uttar Pradesh
E2304,55,50-59,Yes,Logistics,Technical,1,Male,Logistics Executive,1,Married,22405,20001-30k,Better Opportunity,26,Telangana
E2305,32,30-39,No,Sales,Arts,1,Male,Sales Executive,4,Single,17702,10001-20k,,7,Telangana
E2306,24,20-29,No,Marketing,Management,1,Male,Marketing Manager,3,Single,37209,30001-40k,,8,Uttar Pradesh
E2307,49,40-49,No,HR,Commerce,1,Male,HR Manager,4,Divorced,14190,10001-20k,,27,Delhi
E2308,50,50-59,No,Marketing,Management,1,Male,Marketing Analyst,3,Married,24424,20001-30k,,14,Gujarat
E2309,30,30-39,No,Logistics,Management,1,Female,Logistics Executive,1,Single,17321,10001-20k,,1,Delhi
E2310,24,20-29,No,Manufacturing,Management,1,Female,Production Worker,4,Single,27556,20001-30k,,6,Madhya Pradesh
E2311,46,40-49,No,Logistics,Science,1,Female,Logistics Executive,1,Single,26330,20001-30k,,17,Uttar Pradesh
E2312,55,50-59,No,Accounts,Arts,1,Female,Accountant,3,Married,7202,7k-10k,,21,Uttar Pradesh
E2313,33,30-39,Yes,Accounts,Arts,1,Male,Finance Analyst,2,Married,10236,10001-20k,Better Opportunity,9,West Bengal
E2314,30,30-39,No,Accounts,Arts,1,Female,Accountant,4,Divorced,9051,7k-10k,,32,Karnataka
E2315,36,30-39,No,Sales,Science,1,Female,Sales Executive,4,Single,37312,30001-40k,,6,Telangana
E2316,46,40-49,No,Research,Commerce,1,Female,Research Scientist,1,Single,28191,20001-30k,,2,Madhya Pradesh
E2317,26,20-29,No,Logistics,Management,1,Male,Logistics Executive,1,Divorced,7030,7k-10k,,13,West Bengal
E2318,32,30-39,No,Marketing,Commerce,1,Female,Marketing Manager,2,Single,43640,40001-50k,,12,Uttar Pradesh
E2319,55,50-59,No,Manufacturing,Science,1,Female,Production Worker,4,Divorced,12965,10001-20k,,15,Madhya Pradesh
E2320,45,40-49,No,Marketing,Arts,1,Male,Marketing Analyst,3,Divorced,43688,40001-50k,,15,Tamil Nadu
E2321,36,30-39,No,Marketing,Management,1,Female,Marketing Analyst,3,Single,16544,10001-20k,,4,Madhya Pradesh
E2322,59,50-59,No,Marketing,Technical,1,Male,Marketing Analyst,4,Married,8399,7k-10k,,24,Maharashtra
E2323,29,20-29,No,Manufacturing,Technical,1,Female,Plant Manager,4,Married,19472,10001-20k,,25,Karnataka
E2324,26,20-29,No,Accounts,Commerce,1,Male,Accountant,4,Married,31122,30001-40k,,12,Gujarat
E2325,47,40-49,Yes,Marketing,Arts,1,Female,Marketing Manager,2,Married,48224,40001-50k,Retirement,25,Karnataka
E2326,39,30-39,No,Manufacturing,Technical,1,Female,Plant Manager,3,Single,13331,10001-20k,,0,Gujarat
E2327,27,20-29,No,Manufacturing,Commerce,1,Female,Production Worker,3,Divorced,14844,10001-20k,,7,West Bengal
E2328,58,50-59,No,Research,Science,1,Male,Research Scientist,1,Divorced,49262,40001-50k,,3,Telangana
E2329,34,30-39,No,Manufacturing,Commerce,1,Female,Plant Manager,1,Single,7498,7k-10k,,20,Delhi
E2330,49,40-49,No,Accounts,Commerce,1,Male,Finance Analyst,4,Married,17661,10001-20k,,21,Karnataka
E2331,26,20-29,No,Marketing,Commerce,1,Male,Marketing Analyst,1,Divorced,40926,40001-50k,,2,Gujarat
E2332,34,30-39,Yes,Manufacturing,Management,1,Male,Production Worker,2,Single,9171,7k-10k,Layoff,18,Uttar Pradesh
E2333,38,30-39,Yes,Sales,Commerce,1,Male,Sales Manager,3,Single,24528,20001-30k,Resignation,0,Madhya Pradesh
E2334,53,50-59,Yes,Manufacturing,Commerce,1,Female,Plant Manager,3,Married,7068,7k-10k,Retirement,28,Gujarat
E2335,50,50-59,No,HR,Management,1,Female,HR Executive,1,Single,18301,10001-20k,,22,Haryana
E2336,24,20-29,Yes,HR,Management,1,Female,HR Manager,4,Divorced,7646,7k-10k,Layoff,32,Tamil Nadu
E2337,55,50-59,No,HR,Science,1,Male,HR Manager,1,Divorced,7534,7k-10k,,22,Karnataka
E2338,48,40-49,No,Manufacturing,Arts,1,Female,Plant Manager,4,Single,10495,10001-20k,,4,Uttar Pradesh
E2339,34,30-39,No,Accounts,Technical,1,Male,Finance Analyst,2,Divorced,11139,10001-20k,,6,Haryana
E2340,54,50-59,No,Marketing,Technical,1,Male,Marketing Manager,3,Single,49129,40001-50k,,5,Karnataka
E2341,27,20-29,No,Logistics,Commerce,1,Male,Supply Chain Manager,2,Divorced,16111,10001-20k,,21,Karnataka
E2342,45,40-49,No,Logistics,Science,1,Female,Logistics Executive,3,Married,18526,10001-20k,,12,Uttar Pradesh
E2343,40,40-49,No,Logistics,Commerce,1,Female,Logistics Executive,2,Divorced,7885,7k-10k,,11,Haryana
E2344,37,30-39,Yes,Accounts,Technical,1,Male,Accountant,1,Married,18170,10001-20k,Layoff,3,Karnataka
E2345,49,40-49,No,Research,Management,1,Female,Research Scientist,2,Married,33709,30001-40k,,7,Gujarat
E2346,54,50-59,No,Sales,Arts,1,Female,Sales Executive,2,Single,22063,20001-30k,,30,Uttar Pradesh
E2347,34,30-39,Yes,Sales,Science,1,Male,Sales Manager,1,Married,11723,10001-20k,Resignation,25,Karnataka
E2348,46,40-49,No,HR,Management,1,Male,HR Manager,3,Divorced,11213,10001-20k,,7,Gujarat
E2349,57,50-59,No,HR,Arts,1,Female,HR Executive,3,Divorced,29797,20001-30k,,32,Karnataka
E2350,48,40-49,No,Manufacturing,Science,1,Male,Production Worker,1,Married,18073,10001-20k,,28,Tamil Nadu
E2351,59,50-59,No,Logistics,Science,1,Male,Supply Chain Manager,2,Single,17693,10001-20k,,4,Delhi
E2352,28,20-29,No,Manufacturing,Technical,1,Female,Production Worker,2,Married,7079,7k-10k,,27,Haryana
E2353,26,20-29,Yes,Logistics,Management,1,Female,Logistics Executive,2,Divorced,16767,10001-20k,Better Opportunity,16,Haryana
E2354,52,50-59,No,HR,Science,1,Male,HR Manager,4,Divorced,30655,30001-40k,,22,Tamil Nadu
E2355,44,40-49,No,Marketing,Science,1,Female,Marketing Manager,3,Married,18523,10001-20k,,8,West Bengal
E2356,31,30-39,No,Research,Arts,1,Male,Research Associate,2,Married,19587,10001-20k,,1,Uttar Pradesh
E2357,53,50-59,No,Manufacturing,Technical,1,Male,Plant Manager,3,Married,29555,20001-30k,,31,Uttar Pradesh
E2358,51,50-59,No,Research,Commerce,1,Female,Research Associate,2,Divorced,35071,30001-40k,,30,Madhya Pradesh
E2359,52,50-59,No,Research,Technical,1,Male,Research Associate,1,Divorced,27239,20001-30k,,6,Telangana
E2360,39,30-39,No,Research,Commerce,1,Male,Research Scientist,1,Divorced,8480,7k-10k,,29,Haryana
E2361,57,50-59,Yes,HR,Management,1,Male,HR Manager,3,Single,9203,7k-10k,Termination,2,Karnataka
E2362,23,20-29,No,Sales,Management,1,Female,Sales Executive,3,Divorced,20635,20001-30k,,8,Gujarat
E2363,35,30-39,No,HR,Science,1,Female,HR Manager,1,Divorced,19657,10001-20k,,9,Delhi
E2364,34,30-39,Yes,Research,Management,1,Female,Research Associate,4,Single,8144,7k-10k,Better Opportunity,25,Madhya Pradesh
E2365,50,50-59,No,HR,Science,1,Male,HR Manager,1,Single,39699,30001-40k,,0,Maharashtra
E2366,33,30-39,No,Research,Technical,1,Male,Research Scientist,2,Single,19652,10001-20k,,29,Karnataka
E2367,23,20-29,No,Accounts,Management,1,Female,Accountant,4,Single,9014,7k-10k,,14,Tamil Nadu
E2368,53,50-59,Yes,Logistics,Technical,1,Female,Supply Chain Manager,1,Single,19213,10001-20k,Better Opportunity,24,Telangana
E2369,34,30-39,No,Sales,Technical,1,Female,Sales Executive,4,Single,23944,20001-30k,,5,Delhi
E2370,48,40-49,No,Accounts,Management,1,Male,Finance Analyst,4,Married,7841,7k-10k,,17,Maharashtra
E2371,38,30-39,No,Marketing,Technical,1,Female,Marketing Analyst,4,Married,12493,10001-20k,,0,Gujarat
E2372,52,50-59,Yes,HR,Management,1,Male,HR Executive,3,Married,12874,10001-20k,Termination,2,Maharashtra
E2373,55,50-59,No,Marketing,Management,1,Female,Marketing Manager,1,Married,41457,40001-50k,,16,Haryana
E2374,45,40-49,No,Manufacturing,Management,1,Male,Production Worker,3,Divorced,42191,40001-50k,,7,Madhya Pradesh
E2375,56,50-59,No,HR,Commerce,1,Male,HR Manager,3,Single,18519,10001-20k,,16,Uttar Pradesh
E2376,27,20-29,No,Logistics,Technical,1,Female,Logistics Executive,2,Divorced,7138,7k-10k,,24,Tamil Nadu
E2377,40,40-49,No,Accounts,Arts,1,Male,Accountant,2,Single,40744,40001-50k,,11,Delhi
E2378,51,50-59,No,Logistics,Management,1,Female,Logistics Executive,4,Single,8267,7k-10k,,28,Maharashtra
E2379,28,20-29,Yes,Manufacturing,Technical,1,Male,Plant Manager,4,Divorced,14139,10001-20k,Layoff,24,Tamil Nadu
E2380,31,30-39,No,Research,Science,1,Male,Research Scientist,2,Married,9405,7k-10k,,24,Delhi
E2381,53,50-59,Yes,Logistics,Management,1,Female,Logistics Executive,2,Divorced,12499,10001-20k,Termination,28,Karnataka
E2382,55,50-59,No,Logistics,Management,1,Male,Supply Chain Manager,1,Divorced,39886,30001-40k,,10,Delhi
E2383,49,40-49,Yes,Research,Arts,1,Female,Research Scientist,4,Single,7861,7k-10k,Termination,3,Karnataka
E2384,36,30-39,No,HR,Commerce,1,Female,HR Executive,4,Single,7972,7k-10k,,13,Uttar Pradesh
E2385,51,50-59,No,Research,Commerce,1,Female,Research Associate,2,Single,13621,10001-20k,,16,Haryana
E2386,58,50-59,No,Accounts,Management,1,Male,Accountant,1,Married,18085,10001-20k,,1,Madhya Pradesh
E2387,50,50-59,Yes,Logistics,Technical,1,Male,Supply Chain Manager,2,Divorced,16583,10001-20k,Retirement,7,Tamil Nadu
E2388,43,40-49,No,Research,Science,1,Male,Research Associate,2,Divorced,12141,10001-20k,,9,Madhya Pradesh
E2389,25,20-29,No,Manufacturing,Science,1,Female,Production Worker,3,Married,13184,10001-20k,,6,Karnataka
E2390,41,40-49,No,Manufacturing,Technical,1,Female,Plant Manager,4,Divorced,21530,20001-30k,,15,Telangana
E2391,53,50-59,No,Logistics,Management,1,Male,Logistics Executive,1,Divorced,14354,10001-20k,,13,Maharashtra
E2392,57,50-59,No,Accounts,Science,1,Male,Finance Analyst,3,Single,11784,10001-20k,,15,West Bengal
E2393,25,20-29,No,Marketing,Commerce,1,Female,Marketing Analyst,4,Married,7095,7k-10k,,24,Uttar Pradesh
E2394,48,40-49,No,Accounts,Technical,1,Male,Finance Analyst,2,Single,14423,10001-20k,,3,Uttar Pradesh
E2395,38,30-39,No,Sales,Arts,1,Female,Sales Executive,1,Married,48232,40001-50k,,28,West Bengal
E2396,33,30-39,No,Sales,Management,1,Male,Sales Executive,4,Single,16870,10001-20k,,5,Maharashtra
E2397,43,40-49,No,Sales,Technical,1,Female,Sales Executive,2,Divorced,19550,10001-20k,,0,Karnataka
E2398,38,30-39,Yes,Logistics,Science,1,Male,Supply Chain Manager,3,Married,16743,10001-20k,Retirement,0,Haryana
E2399,31,30-39,Yes,Manufacturing,Management,1,Male,Plant Manager,1,Married,13959,10001-20k,Retirement,2,Telangana
E2400,22,20-29,Yes,HR,Commerce,1,Female,HR Executive,4,Single,16386,10001-20k,Layoff,0,West Bengal
E2401,43,40-49,No,Manufacturing,Management,1,Female,Production Worker,3,Married,37268,30001-40k,,0,Gujarat
E2402,47,40-49,No,HR,Management,1,Female,HR Manager,2,Divorced,13847,10001-20k,,20,Uttar Pradesh
E2403,39,30-39,No,HR,Commerce,1,Male,HR Executive,2,Divorced,11290,10001-20k,,29,Karnataka
E2404,35,30-39,No,Manufacturing,Commerce,1,Female,Production Worker,4,Divorced,10174,10001-20k,,31,Maharashtra
E2405,50,50-59,Yes,Logistics,Management,1,Female,Logistics Executive,2,Single,37138,30001-40k,Termination,32,Madhya Pradesh
